Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Total Premium
35420,1023277,48921,61,2012,238,1255.7215849315069
35421,1023285,49278,73,2010,561,1626.5709
35422,1023301,46437,46,2006,398,3798.5709
35423,1023304,2218771,34,2006,291,2406.5709
35424,1023715,2218256,61,2012,334,1890.5709
35425,1023805,2215745,51,2012,265,1059.3489821917808
35426,1023854,2219260,53,2006,188,1410.439393150685
35427,1024134,49103,75,2010,457,2034.5709
35428,1024244,49186,31,2008,154,1214.066790410959
35429,1024534,46499,42,2012,316,2574.5709
35430,1024688,46683,31,2013,250,833.2229547945205
35431,1024902,2220140,76,2012,82,3102.5709
35432,1024997,2217084,42,2009,131,1565.157201369863
35433,1025179,2218571,70,2012,163,3450.5709
35434,1025293,2218765,53,2008,256,2718.5709
35435,1025304,46617,65,2010,214,845.1243246575343
35436,1026475,2219013,42,2007,19,3750.5709
35437,1026522,2219244,81,2009,588,2418.5709
35438,1026554,2216570,35,2005,295,3102.5709
35439,1026696,48912,44,2013,184,738.011995890411
35440,1026782,47454,13,2006,188,2682.5709
35441,1027063,47453,67,2013,3,523.7873383561645
35442,1027192,46810,82,2010,124,2910.5709
35443,1027315,2220129,56,2009,545,1362.83391369863
35444,1027396,2217482,30,2007,46,1398.5380232876712
35445,1027501,2216395,46,2011,546,2394.5709
35446,1027626,2219007,30,2010,426,2826.5709
35447,1027634,46674,81,2010,109,1719.875009589041
35448,1028497,114519,71,2008,353,1612.7626808219177
35449,1028499,2216995,41,2010,318,2106.5709
35450,1028733,2217655,85,2005,380,2481.562680821918
35451,1028946,2218749,78,2009,40,3306.5709
35452,1029177,46122,74,2009,364,1172.411995890411
35453,1029787,2215976,51,2009,533,1553.2558315068493
35454,1029846,2218744,47,2010,264,2226.5709
35455,1029967,2218871,87,2006,326,1577.0585712328766
35456,1002076,46109,82,2012,554,975.7435027397261
35457,1002778,45557,72,2013,550,802.2202150684932
35458,1008537,45819,40,2013,239,1758.5709
35459,1009260,45618,52,2008,207,1364.675009589041
35460,1009542,46139,71,2007,188,1250.9873383561644
35461,1009763,47569,64,2011,12,3210.5709
35462,1010097,48682,1,2006,35,2742.5709
35463,1010140,134018,57,2011,473,1185.1681602739725
35464,1010158,45364,73,2008,533,2838.5709
35465,1010953,2215507,18,2010,257,2178.5709
35466,1011798,45591,49,2013,398,903.9407630136988
35467,1012426,45906,83,2010,511,1837.3763794520548
35468,1014804,48592,67,2007,95,1262.9544616438357
35469,1014902,45975,85,2009,343,1556.1489821917808
35470,1015932,45922,56,2010,195,2742.5709
35471,1019952,45762,43,2006,113,1909.1791191780821
35472,1021747,45458,64,2008,204,2166.5709
35473,1025811,2217838,62,2012,454,1233.0366534246575
35474,1026377,45657,8,2006,167,1753.6065164383563
35475,1027486,46676,46,2011,199,2106.5709
35476,1028570,45722,55,2013,172,2286.5709
35477,1029023,45367,73,2010,302,4218.5709
35478,1000054,49606,52,2006,485,1854.5709
35479,1000270,48390,60,2011,579,580.8284342465754
35480,1000322,2216308,68,2008,54,1424.5106260273972
35481,1001192,2215971,73,2010,421,1795.4914479452054
35482,1001548,129020,45,2011,455,2070.5709
35483,1001584,2220500,65,2013,29,455.17363972602743
35484,1001704,2216138,83,2012,394,1914.5709
35485,1002185,2218550,49,2010,327,2778.5709
35486,1002302,141872,87,2012,576,1867.294187671233
35487,1003871,2219111,42,2010,532,1454.4284342465753
35488,1004268,117154,52,2013,449,1340.7407630136986
35489,1004360,2217908,49,2009,501,969.7599410958906
35490,1004824,48472,78,2008,95,2622.5709
35491,1005070,2218060,70,2010,242,3366.5709
35492,1005418,48467,17,2006,53,2898.5709
35493,1005697,45488,13,2007,271,1203.1188452054794
35494,1005909,47308,78,2010,371,1699.7544616438356
35495,1006157,144779,78,2010,270,3126.5709
35496,1006451,132539,85,2010,151,2874.5709
35497,1007616,2217125,60,2008,591,1681.8037767123287
35498,1007872,134086,55,2013,175,1746.5709
35499,1008508,2215706,78,2008,354,2586.5709
35500,1009092,2217271,72,2012,331,1035.5791191780822
35501,1009315,2219664,78,2011,151,1422.5709
35502,1009334,2216697,23,2008,244,1914.5709
35503,1009489,2217270,24,2011,282,1071.4804890410958
35504,1009777,47428,60,2010,76,2382.5709
35505,1010169,45923,52,2012,429,4506.5709
35506,1010345,46398,72,2008,486,1765.5736397260275
35507,1010495,2217264,46,2005,62,2778.5709
35508,1010778,49051,25,2006,9,2730.5709
35509,1012097,2219643,45,2008,285,1370.6585712328767
35510,1012433,2217037,74,2005,570,1268.9380232876713
35511,1012921,2218291,28,2012,7,2310.5709
35512,1012926,2216195,70,2011,353,1430.4941876712328
35513,1013370,2217530,68,2005,514,4398.5709
35514,1013549,48674,71,2009,70,1633.935283561644
35515,1014480,49214,25,2013,136,2766.5709
35516,1014763,48149,43,2010,354,3330.5709
35517,1014859,2217786,76,2006,398,1759.590078082192
35518,1016451,2219067,76,2009,232,1364.675009589041
35519,1016553,2216416,75,2007,195,1580.0832287671233
35520,1017475,45336,35,2005,53,4098.5709
35521,1017583,2216761,81,2008,14,2334.5709
35522,1017868,45804,29,2008,133,2214.5709
35523,1018014,48583,67,2011,54,2970.5709
35524,1018364,123631,72,2007,152,1298.8558315068494
35525,1018416,2217173,40,2009,187,1902.5709
35526,1018614,2220428,32,2009,346,1639.9188452054796
35527,1018848,2218788,11,2006,257,2658.5709
35528,1018881,2217171,14,2013,498,1590.5709
35529,1019279,48271,33,2011,243,2886.5709
35530,1019582,114978,29,2010,483,1482.5709
35531,1020145,2216671,65,2007,261,2970.5709
35532,1020169,2218176,50,2012,225,2718.5709
35533,1020253,2219566,8,2007,386,3138.5709
35534,1020411,2215839,66,2008,343,2838.5709
35535,1021063,2215573,79,2008,481,1538.1982972602739
35536,1021081,2219041,78,2007,161,3366.5709
35537,1021276,2215401,50,2013,101,1334.757201369863
35538,1021651,2216747,13,2008,276,3306.5709
35539,1021953,48741,48,2006,555,1759.590078082192
35540,1022026,48928,1,2010,374,3762.5709
35541,1022413,116202,44,2009,270,1614.5709
35542,1022665,2216324,79,2012,245,1095.4147356164383
35543,1022702,134715,64,2009,159,2238.5709
35544,1022707,48128,82,2007,234,1939.0969273972603
35545,1023453,114859,54,2011,337,1686.5709
35546,1024233,48646,87,2011,411,1963.0311739726028
35547,1024238,143555,50,2006,67,1795.4914479452054
35548,1025180,2216070,41,2011,272,1089.4311739726027
35549,1025246,120180,72,2005,442,4398.5709
35550,1025297,48572,53,2007,381,1221.0695301369863
35551,1025474,2219022,51,2005,580,1855.3270643835617
35552,1025657,2220392,14,2009,162,1446.5709
35553,1025916,121693,72,2010,449,2958.5709
35554,1025931,2219135,73,2012,436,694.5161054794521
35555,1026568,47326,76,2007,7,1855.3270643835617
35556,1027223,133134,53,2008,476,1086.5709
35557,1027487,46749,25,2011,311,550.9106260273974
35558,1028616,133032,61,2006,280,1789.5078863013698
35559,1028818,2216821,75,2013,72,927.8750095890412
35560,1028851,132998,86,2007,214,1185.1681602739725
35561,1028976,143317,47,2007,204,1298.8558315068494
35562,1028980,45926,81,2007,496,1197.1352835616437
35563,1002901,1274,73,2007,82,4338.5709
35564,1009972,1328,63,2010,369,2082.5709
35565,1014384,1446,28,2011,207,1770.5709
35566,1014425,1041,9,2009,316,1554.5709
35567,1015462,1146,82,2007,110,4158.5709
35568,1024339,45091,73,2011,360,1758.5709
35569,1005939,2220784,30,2011,130,2646.5709
35570,1014749,2220785,60,2011,413,3546.5709
35571,1010480,2220786,41,2010,485,1763.5352835616436
35572,1007084,2220787,28,2011,253,1734.5709
35573,1010121,2220788,48,2012,342,1132.2366534246576
35574,1008996,2220789,39,2008,127,5385.431173972602
35575,1015818,2220790,38,2007,22,1376.6421328767124
35576,1004733,2220791,87,2009,249,3126.5709
35577,1002430,2220792,60,2012,516,1216.0393931506849
35578,1014464,2220793,33,2010,307,1662.5709
35579,1025677,2220794,4,2007,335,1454.4284342465753
35580,1015020,2220795,67,2010,133,3774.5709
35581,1007240,2220796,60,2007,237,2934.5709
35582,1007732,2220797,37,2007,344,3858.5709
35583,1013175,2220798,29,2011,112,2430.5709
35584,1006060,2220799,72,2012,303,787.425694520548
35585,1002425,2220800,51,2012,148,714.2092561643836
35586,1015111,2220801,36,2012,468,1583.0421328767122
35587,1015448,2220802,82,2008,526,2706.5709
35588,1018685,2220803,67,2010,600,1241.124324657534
35589,1022970,2220804,64,2008,452,3582.5709
35590,1005319,2220805,27,2011,429,3546.5709
35591,1015152,2220806,86,2013,269,2766.5709
35592,1022463,2220807,51,2009,245,2334.5709
35593,1008399,2220808,56,2009,575,1148.6092561643834
35594,1028118,2220809,64,2010,471,1698.5709
35595,1001969,2220810,51,2010,512,2502.5709
35596,1005036,2220811,37,2008,285,2670.5709
35597,1016783,2220812,18,2010,403,3243.5791191780822
35598,1006600,2220813,43,2012,457,2538.5709
35599,1028704,2220814,83,2007,35,1902.5709
35600,1028353,2220815,73,2011,548,1047.5462424657533
35601,1011101,2220816,67,2009,582,1604.0832287671233
35602,1006587,2220817,52,2012,39,2970.5709
35603,1009278,2220818,33,2013,200,1095.9407630136986
35604,1028393,2220819,64,2010,380,1131.8092561643834
35605,1029699,2220820,21,2010,68,1531.4914479452054
35606,1011661,2220821,26,2013,398,1258.1544616438355
35607,1001954,2220822,50,2007,322,1174.5818589041096
35608,1003712,2220823,50,2012,237,2334.5709
35609,1024935,2220824,18,2013,47,2714.1325438356166
35610,1014051,2220825,63,2010,238,2550.5709
35611,1007663,2220826,28,2010,476,2874.5709
35612,1003865,2220827,8,2010,86,1674.5709
35613,1029191,2220828,15,2008,253,1749.266790410959
35614,1006307,2220829,20,2013,379,1302.5709
35615,1021066,2220830,7,2012,354,1882.3517219178082
35616,1001453,2220831,34,2011,219,1703.3709
35617,1025419,2220832,9,2013,4,2274.5709
35618,1002610,2220833,4,2008,436,1325.8147356164384
35619,1023043,2220834,41,2011,387,1302.5709
35620,1005504,2220835,60,2010,572,896.3133657534247
35621,1000781,2220836,49,2011,199,1878.5709
35622,1013337,2220837,61,2009,439,796.2366534246577
35623,1018927,2220838,81,2010,320,2310.5709
35624,1011163,2220839,41,2012,353,2514.5709
35625,1021855,2220840,76,2007,582,1809.7599410958903
35626,1010385,2220841,58,2007,212,1041.4969273972602
35627,1021563,2220842,72,2009,504,3558.5709
35628,1017352,2220843,73,2009,313,1410.5709
35629,1015385,2220844,46,2007,343,2754.5709
35630,1027905,2220845,82,2007,213,2166.5709
35631,1020092,2220846,23,2012,588,2437.376379452055
35632,1024449,2220847,63,2013,149,512.1161054794521
35633,1014246,2220848,18,2007,146,2615.2393931506854
35634,1014249,2220849,66,2007,533,1321.1791191780821
35635,1012179,2220850,37,2008,389,1214.066790410959
35636,1011921,2220851,64,2010,137,2942.757201369863
35637,1027229,2220852,58,2013,589,969.7599410958906
35638,1029183,2220853,2,2008,79,1737.1681602739725
35639,1005811,2220854,70,2007,233,1410.5051465753425
35640,1008330,2220855,69,2012,550,1214.066790410959
35641,1003209,2220856,45,2013,385,636.8503520547946
35642,1010634,2220857,87,2009,374,2742.5709
35643,1005323,2220858,42,2011,154,1758.5709
35644,1014541,2220859,65,2009,478,1782.5709
35645,1002128,2220860,2,2013,556,1854.5709
35646,1015762,2220861,67,2008,350,2358.5709
35647,1009924,2220862,83,2013,292,1458.5709
35648,1012814,2220863,44,2012,217,1842.5709
35649,1000913,2220864,3,2013,345,1038.5709
35650,1017108,2220865,71,2007,139,1239.0202150684931
35651,1015026,2220866,38,2010,113,1174.5818589041096
35652,1015349,2220867,87,2011,209,2232.817475342466
35653,1001522,2220868,52,2012,188,1190.2640506849314
35654,1027146,2220869,26,2013,535,642.5709
35655,1019970,2220870,20,2011,480,2346.5709
35656,1006827,2220871,68,2013,452,1005.6613109589042
35657,1017359,2220872,24,2010,476,3618.5709
35658,1005102,2220873,1,2010,584,2622.5709
35659,1021127,2220874,36,2010,412,2718.5709
35660,1011723,2220875,10,2013,65,1722.5709
35661,1012647,2220876,53,2007,354,2382.5709
35662,1016970,2220877,28,2013,347,2682.5709
35663,1019846,2220878,82,2013,449,817.6722698630138
35664,1011507,2220879,57,2009,245,1847.765420547945
35665,1009443,2220880,61,2007,35,3510.5709
35666,1011644,2220881,68,2007,98,4590.5709
35667,1011446,2220882,70,2011,140,2886.5709
35668,1012374,2220883,35,2008,299,1936.7955575342464
35669,1008226,2220884,38,2009,146,2598.5709
35670,1006949,2220885,47,2011,226,1962.5709
35671,1028441,2220886,34,2007,95,1667.2722698630137
35672,1014758,2220887,62,2008,28,1420.5982972602737
35673,1003348,2220888,29,2008,256,2478.5709
35674,1007007,2220889,45,2012,409,2082.5709
35675,1008812,2220890,34,2010,22,1628.2804890410957
35676,1004753,2220891,36,2007,155,1125.792817808219
35677,1015945,2220892,28,2007,415,3786.5709
35678,1023439,2220893,73,2007,387,5070.5709
35679,1016311,2220894,63,2010,571,3546.5709
35680,1020278,2220895,55,2009,24,2550.5709
35681,1007169,2220896,86,2012,400,1823.6996671232876
35682,1003651,2220897,33,2013,297,2610.5709
35683,1018085,2220898,59,2009,594,2814.5709
35684,1029636,2220899,56,2007,557,2729.2558315068495
35685,1018379,2220900,42,2011,397,1642.5161054794519
35686,1017549,2220901,62,2007,30,2070.5709
35687,1005832,2220902,6,2011,565,2292.9818589041097
35688,1011970,2220903,58,2011,367,2562.5709
35689,1002008,2220904,28,2009,422,1380.2585712328766
35690,1009444,2220905,19,2012,351,872.1161054794521
35691,1024297,2220906,36,2012,553,2034.5709
35692,1013778,2220907,64,2010,478,670.5818589041097
35693,1019407,2220908,18,2007,97,3845.2229547945203
35694,1016805,2220909,50,2012,356,1326.5709
35695,1009991,2220910,59,2013,281,1662.5709
35696,1011135,2220911,59,2011,321,1781.5845986301367
35697,1010698,2220912,69,2008,516,1466.3955575342466
35698,1023404,2220913,24,2012,507,563.6010369863014
35699,1006617,2220914,51,2011,35,2046.5709
35700,1027649,2220915,39,2008,25,2766.5709
35701,1001906,2220916,74,2013,585,981.398297260274
35702,1018159,2220917,57,2008,189,1366.4503520547944
35703,1026201,2220918,32,2012,463,702.5709
35704,1029679,2220919,8,2010,259,1249.7709
35705,1029415,2220920,65,2007,499,2858.5270643835615
35706,1003902,2220921,10,2007,273,3882.5709
35707,1025076,2220922,4,2007,81,1484.3462424657534
35708,1010634,2220923,55,2009,552,2862.5709
35709,1006923,2220924,82,2011,585,827.2722698630138
35710,1015047,2220925,71,2008,269,3402.5709
35711,1029640,2220926,24,2008,140,1531.4914479452054
35712,1014152,2220927,12,2009,191,1277.420215068493
35713,1001758,4758,50,2006,65,-1695.0291000000002
35715,1004827,7827,49,2012,554,-414.2181410958904
35716,1008385,11385,32,2005,40,-790.5907438356164
35721,1018096,21096,86,2006,222,-425.85649726027395
35722,1018839,21839,19,2012,305,-144.66197671232877
35727,1004354,7354,4,2008,198,-1113.111291780822
35731,1007310,10310,31,2013,457,-568.2784150684931
35732,1008551,11551,70,2011,172,-754.6893739726027
35734,1013241,16241,51,2010,149,-303.2921136986301
35736,1015206,18206,67,2011,385,-552.8263602739726
35737,1015865,18865,66,2009,471,-316.015401369863
35738,1016293,19293,33,2007,363,-315.6208808219178
35740,1016965,19965,35,2010,287,-140.2236205479452
35741,1017500,20500,64,2013,268,-542.4701958904109
35742,1020307,23307,51,2012,457,-639.3578671232876
35743,1020405,23405,54,2013,402,-782.8975931506849
35744,1022996,25996,71,2010,265,-763.3688260273972
35745,1024791,27791,80,2009,361,-238.36060684931508
35746,1025456,28456,85,2007,328,-1328.9140315068496
35748,1026147,29147,40,2012,231,-404.388004109589
35749,1028020,31020,34,2008,278,-1061.4291
35753,1029158,32158,1,2006,76,-1523.3469082191782
35758,1003514,6514,60,2012,600,-1027.8948534246576
35759,1005251,8251,46,2012,295,-647.2811547945205
35761,1013991,16991,76,2009,62,-1121.2647164383561
35762,1014488,17488,78,2007,528,-173.10033287671232
35763,1018823,21823,38,2007,430,-311.3140315068493
35764,1025243,28243,51,2011,139,-1341.933209589041
35766,1029432,32432,1,2012,465,-423.98252465753427
35767,1002005,5005,33,2010,84,-304.7715657534246
35768,1002427,5427,75,2009,159,-1171.8291
35769,1003422,6422,81,2011,355,-392.71677123287674
35770,1004307,7307,14,2011,126,-1222.261976712329
35771,1005741,8741,83,2005,18,-650.1414287671232
35773,1006036,9036,27,2009,145,-724.9359493150685
35774,1008424,11424,66,2010,563,-253.18800410958906
35776,1011373,14373,60,2011,17,-269.4948534246575
35780,1016108,19108,60,2009,496,-526.1304698630137
35781,1017151,20151,69,2011,57,-253.8126616438356
35782,1019839,22839,42,2005,208,-339.8510178082192
35784,1023042,26042,77,2007,490,-2469.078415068493
35785,1023999,26999,80,2010,476,-188.35512739726028
35787,1024702,27702,23,2005,80,-353.0674561643836
35788,1025418,28418,87,2013,268,-832.8373191780821
35791,1028589,31589,75,2012,433,-100.77156575342465
35793,1029923,32923,57,2005,558,-1142.897593150685
35794,1026666,29666,82,2011,130,-544.8044424657535
35795,1026957,29957,43,2013,436,-74.14142876712329
35796,1000716,3716,60,2006,554,-384.3332095890411
35798,1003214,6214,74,2012,452,-500.4208808219178
35799,1003498,6498,66,2008,239,-180.85923698630137
35802,1017271,20271,73,2009,323,-109.25375753424657
35803,1022656,25656,85,2010,330,-1248.6291
35804,1025589,28589,59,2007,556,-1142.3058123287672
35805,1000228,3228,47,2006,332,-360.66197671232874
35806,1001027,4027,47,2012,414,-1084.738689041096
35807,1002023,5023,57,2010,306,-384.2345794520548
35808,1002558,5558,49,2011,169,-959.3469082191781
35810,1002821,5821,85,2005,315,-907.6975931506848
35812,1004942,7942,63,2006,472,-1594.0318397260276
35813,1005399,8399,48,2005,72,-1854.842798630137
35817,1010098,13098,46,2008,118,-1020.3332095890411
35818,1011047,14047,61,2007,247,-701.8236205479452
35819,1011217,14217,81,2010,353,-972.0044424657533
35820,1011671,14671,30,2010,302,-162.5140315068493
35821,1012058,15058,55,2013,133,-495.2921136986301
35822,1012755,15755,28,2010,226,-794.4701958904109
35824,1014083,17083,3,2010,424,-288.16882602739724
35827,1016777,19777,45,2010,328,-437.49485342465755
35829,1018664,21664,83,2009,363,-1082.2400589041097
35830,1019010,22010,78,2006,140,-1491.3249904109591
35831,1019331,22331,57,2008,248,-536.5195109589041
35832,1022548,25548,62,2009,366,-1005.2756753424658
35833,1022679,25679,84,2011,226,-1232.4537575342465
35834,1022767,25767,18,2006,230,-781.5825246575342
35836,1025311,28311,38,2010,336,-358.5907438356165
35838,1025717,28717,60,2009,570,-387.6537575342466
35839,1026105,29105,44,2011,37,-462.9414287671233
35841,1026915,29915,39,2011,593,-1211.9715657534246
35843,1029249,32249,70,2012,517,-292.1140315068493
35844,1000812,3812,33,2013,367,-271.40170273972603
35845,1013266,16266,50,2007,262,-1530.3496479452056
35846,1029660,32660,86,2011,404,-103.9277301369863
35847,1004072,7072,78,2006,307,-149.6263602739726
35848,1014736,17736,77,2013,62,-525.2427986301369
35850,1024071,27071,87,2007,128,-1529.6592369863013
35851,1024780,27780,86,2012,30,-298.0318397260274
35852,1000048,3048,50,2013,262,-597.9332095890411
35855,1001111,4111,58,2009,562,-101.4291
35860,1002710,5710,70,2008,592,-444.89211369863017
35862,1006674,9674,72,2013,390,-407.8400589041096
35865,1011817,14817,32,2011,81,-588.9578671232877
35866,1012560,15560,29,2007,9,-1026.7770452054795
35867,1013303,16303,33,2013,21,-162.97430547945206
35875,1021287,24287,74,2010,471,-1379.8071821917808
35876,1021626,24626,22,2012,61,-707.3469082191781
35878,1022291,25291,63,2007,204,-1236.9907438356165
35880,1025660,28660,55,2011,125,-666.3825246575342
35881,1027243,30243,79,2006,128,-778.2948534246575
35882,1028152,31152,57,2007,522,-572.8482780821918
35888,1005494,8494,68,2005,439,-1215.0948534246575
35892,1021214,24214,42,2011,531,-103.07293561643834
35896,1003522,6522,72,2009,128,-160.34416849315068
35898,1006279,9279,22,2012,106,-296.05923698630136
35901,1006812,9812,47,2013,426,-505.94416849315076
35902,1006817,9817,85,2013,565,-301.18800410958903
35903,1007473,10473,66,2008,24,-192.8263602739726
35904,1010754,13754,30,2010,429,-859.7304698630137
35905,1011669,14669,67,2010,169,-1392.6291
35906,1013581,16581,47,2011,339,-137.19896301369863
35907,1014398,17398,73,2007,536,-671.5770452054794
35908,1014691,17691,56,2006,571,-692.5523876712329
35911,1018234,21234,58,2006,593,-1254.744168493151
35912,1021389,24389,85,2006,130,-623.5770452054794
35913,1022232,25232,65,2008,151,-1484.09211369863
35914,1022997,25997,68,2009,169,-81.6373191780822
35915,1024909,27909,81,2011,487,-102.44827808219179
35916,1024931,27931,66,2008,466,-931.8290999999999
35917,1025087,28087,50,2005,485,-546.3825246575342
35918,1027213,30213,41,2005,232,-1507.138689041096
35920,1029327,32327,69,2011,288,-697.8784150684932
35921,1029392,32392,62,2007,558,-994.8537575342465
35924,1003488,6488,38,2006,201,-1370.1414287671234
35927,1012415,15415,85,2012,23,-520.4099219178081
35928,1021191,24191,80,2013,575,-280.17978493150684
35929,1024451,27451,55,2013,363,-160.27841506849313
35930,1025763,28763,7,2013,416,-295.79622328767124
35932,1003307,6307,32,2005,321,-68.09211369863013
35936,1005104,8104,63,2010,560,-1155.7195109589043
35937,1005469,8469,26,2009,211,-422.00992191780824
35939,1006625,9625,9,2006,320,-575.9058123287671
35940,1007427,10427,14,2006,220,-356.2236205479452
35941,1007519,10519,20,2007,183,-918.6126616438355
35942,1008310,11310,76,2011,471,-664.6071821917808
35943,1010567,13567,41,2008,213,-583.7633465753424
35944,1010676,13676,77,2006,91,-647.6756753424658
35945,1011592,14592,2,2006,265,-1535.511291780822
35947,1011779,14779,61,2010,56,-1049.0674561643834
35948,1012718,15718,51,2009,38,-421.6482780821918
35949,1012882,15882,55,2006,272,-1127.083894520548
35950,1013924,16924,69,2010,198,-696.4318397260274
35951,1013994,16994,74,2013,135,-278.3058123287671
35954,1018722,21722,65,2008,458,-241.64827808219178
35956,1023242,26242,44,2011,393,-388.5085520547945
35957,1023667,26667,44,2013,239,-614.9633465753424
35960,1024009,27009,86,2013,420,-1200.4647164383564
35962,1029743,32743,51,2005,81,-62.798963013698625
35964,1000767,3767,11,2005,272,-291.8510178082192
35965,1003208,6208,55,2009,38,-316.17978493150684
35967,1006546,9546,71,2011,146,-517.3852643835617
35968,1006785,9785,52,2007,284,-659.215401369863
35974,1015130,18130,56,2008,10,-796.3112917808219
35977,1016538,19538,48,2007,586,-340.7715657534247
35983,1026014,29014,49,2009,40,-469.3195109589041
35984,1027037,30037,32,2009,176,-595.2373191780821
35987,1000985,3985,87,2012,531,-964.7715657534246
35988,1001379,4379,79,2012,387,-364.3441684931507
35990,1001534,4534,60,2005,588,-1770.711291780822
35991,1001544,4544,82,2013,429,-507.02909999999997
35992,1001571,4571,31,2012,488,-698.0756753424657
35997,1002781,5781,1,2011,294,-98.30581232876713
35998,1002859,5859,58,2011,333,-275.8400589041096
35999,1003938,6938,76,2007,214,-788.0263602739725
36000,1004324,7324,80,2009,122,-1364.0263602739726
36001,1004702,7702,43,2006,382,-402.6455383561644
36003,1005191,8191,18,2006,327,-2142.514031506849
36006,1006730,9730,80,2008,511,-787.270195890411
36008,1007425,10425,50,2011,431,-202.03183972602739
36014,1010187,13187,17,2010,401,-711.1934835616438
36017,1011046,14046,63,2011,479,-427.4345794520548
36018,1011105,14105,17,2007,85,-571.6318397260274
36021,1012069,15069,32,2006,246,-1507.0071821917809
36024,1013639,16639,34,2013,207,-89.46197671232876
36026,1015132,18132,83,2010,352,-599.5112917808218
36027,1015995,18995,63,2009,587,-771.456497260274
36030,1017513,20513,74,2009,86,-953.5277301369863
36031,1017602,20602,57,2012,529,-666.5140315068493
36033,1018446,21446,56,2007,445,-298.0318397260274
36035,1018591,21591,26,2007,117,-294.34964794520545
36037,1018702,21702,75,2013,31,-445.58252465753424
36043,1022161,25161,66,2008,498,-941.6921136986301
36044,1022430,25430,80,2011,194,-649.6482780821917
36045,1022856,25856,62,2008,199,-869.3304698630136
36046,1022902,25902,70,2006,599,-299.6099219178082
36047,1022976,25976,79,2007,45,-188.74964794520548
36049,1023498,26498,32,2013,409,-292.14690821917804
36050,1023841,26841,61,2009,522,-394.29485342465756
36051,1023996,26996,38,2012,85,-556.442798630137
36052,1024216,27216,45,2009,427,-1076.0263602739726
36054,1024531,27531,69,2005,95,-395.34690821917803
36055,1025063,28063,55,2012,90,-344.05923698630136
36057,1025440,28440,65,2011,23,-536.5195109589041
36059,1025830,28830,38,2010,248,-401.75786712328767
36060,1026535,29535,72,2007,531,-1272.793483561644
36062,1027620,30620,77,2006,449,-1157.3962232876713
36063,1028455,31455,84,2012,468,-1511.5770452054796
36064,1028948,31948,7,2006,171,-379.1058123287672
36066,1029427,32427,61,2012,484,-1286.1743054794522
36070,1004581,7581,14,2010,83,-313.91129178082195
36073,1005882,8882,34,2008,104,-656.4866342465752
36076,1011562,14562,55,2010,556,-372.30033287671233
36077,1011621,14621,68,2005,366,-469.3195109589041
36079,1016144,19144,40,2011,312,-290.8318397260274
36083,1027365,30365,57,2005,504,-1078.6893739726029
36085,1028239,31239,40,2005,203,-614.4373191780821
36087,1029939,32939,11,2005,28,-363.78526438356164
36089,1000811,3811,40,2008,113,-330.6455383561644
36090,1000991,3991,77,2005,117,-580.015401369863
36091,1001028,4028,9,2010,195,-746.2729356164383
36092,1001335,4335,75,2007,312,-448.34416849315073
36093,1001642,4642,18,2010,103,-547.8290999999999
36094,1001939,4939,46,2005,196,-163.7304698630137
36096,1002084,5084,21,2006,46,-1529.6592369863013
36098,1003465,6465,84,2009,312,-1371.1606068493152
36099,1003928,6928,47,2005,20,-673.1551273972602
36101,1004155,7155,78,2013,65,-285.2756753424658
36103,1004623,7623,46,2013,104,-200.7167712328767
36104,1005089,8089,79,2013,456,-165.9989630136986
36105,1005238,8238,50,2006,11,-1045.0893739726027
36107,1006472,9472,79,2007,530,-697.7469082191781
36108,1006542,9542,39,2012,32,-153.30855205479452
36109,1006763,9763,11,2008,231,-119.0181410958904
36112,1008094,11094,46,2008,41,-1890.415401369863
36113,1008313,11313,49,2013,65,-68.0263602739726
36117,1008819,11819,1,2006,11,-753.7030726027397
36118,1009625,12625,56,2008,320,-587.8071821917807
36125,1010185,13185,56,2008,386,-298.0318397260274
36126,1010384,13384,57,2006,345,-653.4948534246575
36127,1010447,13447,50,2008,282,-1420.2455383561644
36131,1011350,14350,43,2005,310,-391.9277301369863
36132,1011629,14629,2,2010,113,-217.5496479452055
36133,1013324,16324,81,2007,213,-236.38800410958905
36134,1013458,16458,83,2008,276,-825.7030726027397
36140,1013950,16950,73,2005,331,-683.0838945205479
36141,1014229,17229,69,2013,15,-204.3332095890411
36142,1014233,17233,32,2007,156,-475.0729356164384
36143,1014396,17396,58,2005,229,-1140.7277301369863
36146,1014664,17664,53,2005,492,-74.99622328767123
36147,1015925,18925,77,2008,1,-364.1140315068493
36148,1016713,19713,57,2013,356,-630.3825246575342
36149,1016845,19845,60,2006,211,-328.60718219178085
36151,1017528,20528,39,2008,159,-642.7441684931507
36152,1017929,20929,53,2005,508,-1243.56608630137
36153,1018241,21241,74,2007,102,-357.60444246575344
36154,1018435,21435,14,2011,314,-243.52225068493152
36155,1018539,21539,48,2007,279,-114.54690821917808
36156,1018767,21767,42,2009,234,-229.18800410958906
36159,1019747,22747,50,2005,122,-1704.4975931506851
36160,1020050,23050,43,2009,428,-336.8592369863014
36161,1020202,23202,66,2009,149,-481.97704520547944
36162,1021432,24432,27,2011,408,-414.28389452054796
36163,1021776,24776,79,2005,96,-349.1551273972603
36164,1021799,24799,79,2007,340,-623.5112917808218
36166,1023334,26334,41,2006,292,-922.8537575342465
36167,1023598,26598,72,2010,261,-773.4948534246575
